2021-04-03 14:00:05,982 INFO  - [main:] ~ GraphTransaction intercept for org.apache.atlas.repository.store.graph.v2.AtlasTypeDefGraphStoreV2.updateEnumDefByName (GraphTransactionAdvisor$1:41)
2021-04-03 14:00:05,982 INFO  - [main:] ~ GraphTransaction intercept for org.apache.atlas.repository.store.graph.v2.AtlasTypeDefGraphStoreV2.updateEnumDefByGuid (GraphTransactionAdvisor$1:41)
2021-04-03 14:00:05,982 INFO  - [main:] ~ GraphTransaction intercept for org.apache.atlas.repository.store.graph.v2.AtlasTypeDefGraphStoreV2.updateStructDefByName (GraphTransactionAdvisor$1:41)
2021-04-03 14:00:05,983 INFO  - [main:] ~ GraphTransaction intercept for org.apache.atlas.repository.store.graph.v2.AtlasTypeDefGraphStoreV2.updateStructDefByGuid (GraphTransactionAdvisor$1:41)
2021-04-03 14:00:05,983 INFO  - [main:] ~ GraphTransaction intercept for org.apache.atlas.repository.store.graph.v2.AtlasTypeDefGraphStoreV2.updateClassificationDefByName (GraphTransactionAdvisor$1:41)
2021-04-03 14:00:05,983 INFO  - [main:] ~ GraphTransaction intercept for org.apache.atlas.repository.store.graph.v2.AtlasTypeDefGraphStoreV2.updateClassificationDefByGuid (GraphTransactionAdvisor$1:41)
2021-04-03 14:00:05,983 INFO  - [main:] ~ GraphTransaction intercept for org.apache.atlas.repository.store.graph.v2.AtlasTypeDefGraphStoreV2.updateEntityDefByName (GraphTransactionAdvisor$1:41)
2021-04-03 14:00:06,044 INFO  - [main:] ~ ==> AtlasTypeDefStoreInitializer.init() (AtlasTypeDefStoreInitializer:109)
2021-04-03 14:00:06,045 INFO  - [main:] ~ GraphTransaction intercept for org.apache.atlas.repository.store.graph.v2.AtlasTypeDefGraphStoreV2.init (GraphTransactionAdvisor$1:41)
2021-04-03 14:00:06,080 INFO  - [main:] ~ ==> AtlasTypeDefGraphStoreV1.init() (AtlasTypeDefGraphStoreV2:111)
2021-04-03 14:00:06,080 INFO  - [main:] ~ ==> AtlasTypeDefGraphStore.init() (AtlasTypeDefGraphStore:88)
2021-04-03 14:00:06,577 INFO  - [main:] ~ atlas.use.index.query.to.find.entity.by.unique.attributes=false (AtlasGraphUtilsV2:104)
2021-04-03 14:00:08,914 WARN  - [main:] ~ No RelationshipDef defined between Referenceable and AtlasServer on attribute: Referenceable.replicatedFrom (AtlasTypeRegistry:258)
2021-04-03 14:00:08,914 WARN  - [main:] ~ No RelationshipDef defined between Referenceable and AtlasServer on attribute: Referenceable.replicatedTo (AtlasTypeRegistry:258)
2021-04-03 14:00:08,918 INFO  - [main:] ~ <== AtlasTypeDefGraphStore.init() (AtlasTypeDefGraphStore:113)
2021-04-03 14:00:08,918 INFO  - [main:] ~ <== AtlasTypeDefGraphStoreV1.init() (AtlasTypeDefGraphStoreV2:115)
2021-04-03 14:00:08,921 INFO  - [main:] ~ ==> AtlasTypeDefStoreInitializer.loadBootstrapTypeDefs() (AtlasTypeDefStoreInitializer:128)
2021-04-03 14:00:08,921 INFO  - [main:] ~ AtlasPatchRegistry: initializing.. (AtlasPatchRegistry:62)
2021-04-03 14:00:09,086 INFO  - [main:] ~ AtlasPatchRegistry: found 226 patches (AtlasPatchRegistry:67)
2021-04-03 14:00:09,086 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_0000_026, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,086 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_0000_027, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,086 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_0000_028, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,086 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_0000_029, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,086 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_0000_030, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,086 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_0000_031, status=APPLIED (AtlasPatchRegistry:70)
